dataflow,last update,freq,size_emp,nace_r2,indic_is,unit,geo,year,value,obs_flag,conf_status,dataset,feature,country
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,LV,2020,63.56,,,cloud,cloud__E_CC_PFIL,Latvia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,LV,2021,51.01,,,cloud,cloud__E_CC_PFIL,Latvia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,LV,2023,57.44,,,cloud,cloud__E_CC_PFIL,Latvia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,LV,2025,57.27,,,cloud,cloud__E_CC_PFIL,Latvia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,ME,2016,64.65,,,cloud,cloud__E_CC_PFIL,Montenegro
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,ME,2018,53.36,,,cloud,cloud__E_CC_PFIL,Montenegro
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,ME,2020,51.42,,,cloud,cloud__E_CC_PFIL,Montenegro
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,ME,2021,52.47,,,cloud,cloud__E_CC_PFIL,Montenegro
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,ME,2023,44.51,,,cloud,cloud__E_CC_PFIL,Montenegro
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,ME,2025,42.91,,,cloud,cloud__E_CC_PFIL,Montenegro
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,MK,2014,47.09,,,cloud,cloud__E_CC_PFIL,North Macedonia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,MK,2016,55.64,,,cloud,cloud__E_CC_PFIL,North Macedonia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,MK,2020,59.66,,,cloud,cloud__E_CC_PFIL,North Macedonia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,MK,2021,42.89,,,cloud,cloud__E_CC_PFIL,North Macedonia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,MT,2014,61.38,,,cloud,cloud__E_CC_PFIL,Malta
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,MT,2016,66.88,,,cloud,cloud__E_CC_PFIL,Malta
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,MT,2018,73.87,,,cloud,cloud__E_CC_PFIL,Malta
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,MT,2020,81.19,,,cloud,cloud__E_CC_PFIL,Malta
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,MT,2021,83.08,,,cloud,cloud__E_CC_PFIL,Malta
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,MT,2023,83.33,,,cloud,cloud__E_CC_PFIL,Malta
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,MT,2025,82.12,,,cloud,cloud__E_CC_PFIL,Malta
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NL,2014,65.71,,,cloud,cloud__E_CC_PFIL,Netherlands
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NL,2016,66.75,,,cloud,cloud__E_CC_PFIL,Netherlands
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NL,2018,73.02,,,cloud,cloud__E_CC_PFIL,Netherlands
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NL,2020,78.65,,,cloud,cloud__E_CC_PFIL,Netherlands
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NL,2021,80.92,,,cloud,cloud__E_CC_PFIL,Netherlands
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NL,2023,82.46,,,cloud,cloud__E_CC_PFIL,Netherlands
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NL,2024,84.66,,,cloud,cloud__E_CC_PFIL,Netherlands
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NL,2025,86.29,,,cloud,cloud__E_CC_PFIL,Netherlands
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NO,2014,68.16,,,cloud,cloud__E_CC_PFIL,Norway
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NO,2015,69.33,,,cloud,cloud__E_CC_PFIL,Norway
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NO,2016,72.73,,,cloud,cloud__E_CC_PFIL,Norway
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NO,2017,72.34,,,cloud,cloud__E_CC_PFIL,Norway
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NO,2018,77.99,,,cloud,cloud__E_CC_PFIL,Norway
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NO,2020,82.98,,,cloud,cloud__E_CC_PFIL,Norway
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NO,2021,82.35,,,cloud,cloud__E_CC_PFIL,Norway
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NO,2023,84.9,,,cloud,cloud__E_CC_PFIL,Norway
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,NO,2025,89.23,,,cloud,cloud__E_CC_PFIL,Norway
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PL,2014,55.55,,,cloud,cloud__E_CC_PFIL,Poland
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PL,2015,56.07,,,cloud,cloud__E_CC_PFIL,Poland
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PL,2016,55.03,,,cloud,cloud__E_CC_PFIL,Poland
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PL,2017,62.13,,,cloud,cloud__E_CC_PFIL,Poland
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PL,2018,49.99,,,cloud,cloud__E_CC_PFIL,Poland
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PL,2020,48.65,,,cloud,cloud__E_CC_PFIL,Poland
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PL,2021,36.3,,,cloud,cloud__E_CC_PFIL,Poland
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PL,2023,36.68,,,cloud,cloud__E_CC_PFIL,Poland
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PL,2025,34.87,,,cloud,cloud__E_CC_PFIL,Poland
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PT,2014,46.9,,,cloud,cloud__E_CC_PFIL,Portugal
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PT,2016,61.72,,,cloud,cloud__E_CC_PFIL,Portugal
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PT,2017,48.71,,,cloud,cloud__E_CC_PFIL,Portugal
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PT,2018,59.32,,,cloud,cloud__E_CC_PFIL,Portugal
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PT,2020,68.78,,,cloud,cloud__E_CC_PFIL,Portugal
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PT,2021,67.93,,,cloud,cloud__E_CC_PFIL,Portugal
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PT,2023,72.13,,,cloud,cloud__E_CC_PFIL,Portugal
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,PT,2025,78.86,,,cloud,cloud__E_CC_PFIL,Portugal
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RO,2014,33.11,,,cloud,cloud__E_CC_PFIL,Romania
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RO,2015,46.28,,,cloud,cloud__E_CC_PFIL,Romania
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RO,2016,48.27,,,cloud,cloud__E_CC_PFIL,Romania
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RO,2017,40.94,,,cloud,cloud__E_CC_PFIL,Romania
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RO,2018,59.01,,,cloud,cloud__E_CC_PFIL,Romania
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RO,2020,30.01,,,cloud,cloud__E_CC_PFIL,Romania
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RO,2021,57.15,,,cloud,cloud__E_CC_PFIL,Romania
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RO,2023,60.27,,,cloud,cloud__E_CC_PFIL,Romania
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RO,2025,70.38,,,cloud,cloud__E_CC_PFIL,Romania
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RS,2014,34.34,,,cloud,cloud__E_CC_PFIL,Serbia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RS,2017,59.88,,,cloud,cloud__E_CC_PFIL,Serbia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RS,2020,50.31,,,cloud,cloud__E_CC_PFIL,Serbia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RS,2021,55.06,,,cloud,cloud__E_CC_PFIL,Serbia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RS,2023,41.81,,,cloud,cloud__E_CC_PFIL,Serbia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,RS,2025,42.97,,,cloud,cloud__E_CC_PFIL,Serbia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SE,2014,68.52,,,cloud,cloud__E_CC_PFIL,Sweden
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SE,2016,69.51,,,cloud,cloud__E_CC_PFIL,Sweden
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SE,2018,74.23,,,cloud,cloud__E_CC_PFIL,Sweden
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SE,2020,79.39,,,cloud,cloud__E_CC_PFIL,Sweden
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SE,2021,83.98,,,cloud,cloud__E_CC_PFIL,Sweden
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SE,2023,81.13,b,,cloud,cloud__E_CC_PFIL,Sweden
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SE,2025,85.55,,,cloud,cloud__E_CC_PFIL,Sweden
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SI,2014,43.85,,,cloud,cloud__E_CC_PFIL,Slovenia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SI,2015,48.89,,,cloud,cloud__E_CC_PFIL,Slovenia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SI,2016,47.99,,,cloud,cloud__E_CC_PFIL,Slovenia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SI,2017,54.82,,,cloud,cloud__E_CC_PFIL,Slovenia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SI,2018,56.85,,,cloud,cloud__E_CC_PFIL,Slovenia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SI,2020,59.26,,,cloud,cloud__E_CC_PFIL,Slovenia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SI,2021,65.27,,,cloud,cloud__E_CC_PFIL,Slovenia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SI,2023,70.48,,,cloud,cloud__E_CC_PFIL,Slovenia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SI,2025,77.51,,,cloud,cloud__E_CC_PFIL,Slovenia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SK,2014,32.72,,,cloud,cloud__E_CC_PFIL,Slovakia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SK,2015,44.99,,,cloud,cloud__E_CC_PFIL,Slovakia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SK,2016,46.52,,,cloud,cloud__E_CC_PFIL,Slovakia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SK,2017,50.69,,,cloud,cloud__E_CC_PFIL,Slovakia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SK,2018,59.47,,,cloud,cloud__E_CC_PFIL,Slovakia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SK,2020,58.36,,,cloud,cloud__E_CC_PFIL,Slovakia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SK,2021,57.77,,,cloud,cloud__E_CC_PFIL,Slovakia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SK,2023,56.77,,,cloud,cloud__E_CC_PFIL,Slovakia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,SK,2025,63.15,,,cloud,cloud__E_CC_PFIL,Slovakia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,TR,2018,74.79,,,cloud,cloud__E_CC_PFIL,T?rkiye
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,TR,2020,69.48,,,cloud,cloud__E_CC_PFIL,T?rkiye
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,TR,2021,72.44,,,cloud,cloud__E_CC_PFIL,T?rkiye
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,TR,2023,75.55,,,cloud,cloud__E_CC_PFIL,T?rkiye
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,TR,2025,75.3,,,cloud,cloud__E_CC_PFIL,T?rkiye
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,UK,2014,74.64,,,cloud,cloud__E_CC_PFIL,UK
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,UK,2016,70.04,,,cloud,cloud__E_CC_PFIL,UK
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,UK,2018,77.97,,,cloud,cloud__E_CC_PFIL,UK
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CC,UK,2020,74.58,,,cloud,cloud__E_CC_PFIL,UK
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,AT,2014,5.47,,,cloud,cloud__E_CC_PFIL,Austria
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,AT,2016,9.82,,,cloud,cloud__E_CC_PFIL,Austria
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,AT,2017,13.35,,,cloud,cloud__E_CC_PFIL,Austria
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,AT,2018,13.89,,,cloud,cloud__E_CC_PFIL,Austria
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,BA,2018,4.04,,,cloud,cloud__E_CC_PFIL,Bosnia and Herzegovina
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,BE,2014,12.57,,,cloud,cloud__E_CC_PFIL,Belgium
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,BE,2015,13.8,,,cloud,cloud__E_CC_PFIL,Belgium
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,BE,2016,16.65,,,cloud,cloud__E_CC_PFIL,Belgium
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,BE,2018,25.57,,,cloud,cloud__E_CC_PFIL,Belgium
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,BG,2014,3.91,,,cloud,cloud__E_CC_PFIL,Bulgaria
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,BG,2015,2.56,,,cloud,cloud__E_CC_PFIL,Bulgaria
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,BG,2016,3.41,,,cloud,cloud__E_CC_PFIL,Bulgaria
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,BG,2017,4.87,,,cloud,cloud__E_CC_PFIL,Bulgaria
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,BG,2018,4.43,,,cloud,cloud__E_CC_PFIL,Bulgaria
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,CY,2014,6.61,,,cloud,cloud__E_CC_PFIL,Cyprus
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,CY,2015,7.87,,,cloud,cloud__E_CC_PFIL,Cyprus
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,CY,2016,10.49,,,cloud,cloud__E_CC_PFIL,Cyprus
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,CY,2017,13.16,,,cloud,cloud__E_CC_PFIL,Cyprus
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,CY,2018,16.49,,,cloud,cloud__E_CC_PFIL,Cyprus
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,CZ,2014,6.2,,,cloud,cloud__E_CC_PFIL,Czechia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,CZ,2016,7.87,,,cloud,cloud__E_CC_PFIL,Czechia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,CZ,2017,11.92,,,cloud,cloud__E_CC_PFIL,Czechia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,CZ,2018,15.11,,,cloud,cloud__E_CC_PFIL,Czechia
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,DE,2014,5.73,,,cloud,cloud__E_CC_PFIL,Germany
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,DE,2016,9.69,,,cloud,cloud__E_CC_PFIL,Germany
ESTAT:ISOC_CICCE_USE(1.0),27/02/26 11:00:00,A,10-49,C10-S951_X_K,E_CC_PFIL,PC_ENT_CUSE,DE,2018,12.5,,,cloud,cloud__E_CC_PFIL,Germany
