geo,country,year,size_emp,nace_r2,target_workflow_automation,security_concern_index,deployment_readiness_index,data_maturity_index,digital_foundation_index,market_digitization_index,ict_constraint_index,governance_maturity_proxy,persona_cluster
EE,Estonia,2021,GE10,C-E,1.045,15.480357142857143,39.72933333333334,,20.633333333333336,26.314666666666664,,17.656666666666666,3
EE,Estonia,2021,GE10,C-F,0.67,14.63892857142857,37.873000000000005,,17.956666666666667,24.61,,17.14,3
EE,Estonia,2021,GE10,C10-C12,0.52,16.029285714285717,40.52433333333333,,23.85666666666667,39.66433333333333,,18.111666666666668,3
EE,Estonia,2021,GE10,C10-C18,0.78,19.64107142857143,39.65599999999999,,20.943333333333335,30.519,,20.723333333333333,3
EE,Estonia,2021,GE10,C10-S951_X_K,0.67,12.917142857142858,41.075,,24.549999999999997,32.17,,19.619999999999997,3
EE,Estonia,2021,GE10,C13-C15,0.0,25.033928571428568,37.55733333333333,,20.546666666666667,30.813333333333333,,34.245,5
EE,Estonia,2021,GE10,C16-C18,1.3599999999999999,19.29571428571429,40.35066666666667,,19.389999999999997,26.453666666666663,,20.15833333333333,3
EE,Estonia,2021,GE10,C19-C23,0.0,9.635000000000002,36.294666666666664,,20.743333333333332,28.663999999999998,,19.09,3
EE,Estonia,2021,GE10,C20,0.0,13.161071428571429,37.122,,28.366666666666664,34.64533333333334,,15.270000000000001,3
EE,Estonia,2021,GE10,C21,0.0,0.0,47.30133333333333,,33.333333333333336,31.904666666666664,,7.541666666666667,0
EE,Estonia,2021,GE10,C22_C23,0.0,8.762142857142857,36.044666666666664,,18.456666666666667,27.474,,22.24,3
EE,Estonia,2021,GE10,C24_C25,0.0,14.11,40.233333333333334,,15.173333333333334,22.273666666666664,,17.55,3
EE,Estonia,2021,GE10,C26,4.44,0.0,47.84599999999999,,33.333333333333336,26.54066666666667,,20.871666666666666,5
EE,Estonia,2021,GE10,C26-C33,2.14,12.661785714285713,40.16166666666667,,23.546666666666667,23.334,,15.010000000000002,3
EE,Estonia,2021,GE10,C27,0.0,17.822142857142858,46.23266666666667,,26.31,26.636000000000003,,18.115,5
EE,Estonia,2021,GE10,C27_C28,0.0,17.367142857142856,43.830333333333336,,23.710000000000004,23.086999999999996,,16.80666666666667,3
EE,Estonia,2021,GE10,C28,0.0,17.83607142857143,42.04666666666667,,21.756666666666664,21.241333333333333,,15.831666666666669,3
EE,Estonia,2021,GE10,C29_C30,1.85,14.58357142857143,45.31866666666667,,27.099999999999998,26.057333333333332,,24.611666666666665,5
EE,Estonia,2021,GE10,C31-C33,2.915,11.819285714285714,35.92033333333333,,21.053333333333335,22.837,,10.308333333333334,3
EE,Estonia,2021,GE10,D,6.0,16.178571428571427,48.85933333333334,,24.413333333333338,21.111333333333334,,19.198333333333334,5
EE,Estonia,2021,GE10,D35,6.0,16.178571428571427,48.85933333333334,,24.413333333333338,21.111333333333334,,19.198333333333334,5
EE,Estonia,2021,GE10,D_E,2.5,21.645,42.74400000000001,,21.246666666666666,25.65566666666667,,13.745,3
EE,Estonia,2021,GE10,E,0.0,24.683571428571433,38.392999999999994,,19.043333333333333,28.223000000000003,,9.86,3
EE,Estonia,2021,GE10,F,0.0,12.429285714285713,34.41633333333333,,13.163333333333332,22.209666666666667,,14.571666666666665,3
EE,Estonia,2021,GE10,G,0.37,11.2975,43.13266666666667,,33.09333333333333,46.44666666666667,,23.87666666666667,1
EE,Estonia,2021,GE10,G45,0.445,12.197142857142856,48.092333333333336,,32.080000000000005,38.84866666666667,,19.763333333333332,5
EE,Estonia,2021,GE10,G45-S951_X_K,0.67,12.071071428571429,43.48,,29.603333333333328,37.19533333333333,,21.111666666666665,5
EE,Estonia,2021,GE10,G46,0.0,13.58,45.14533333333334,,35.120000000000005,44.96966666666667,,23.663333333333334,5
EE,Estonia,2021,GE10,G47,0.72,8.19,39.06933333333334,,31.433333333333337,51.287333333333336,,24.903333333333332,1
EE,Estonia,2021,GE10,H,0.535,10.471785714285716,35.76533333333333,,19.17,26.738,,19.985,3
EE,Estonia,2021,GE10,I,0.0,16.35,28.234333333333336,,23.8,46.66466666666666,,9.023333333333333,3
EE,Estonia,2021,GE10,I55,0.0,22.181785714285713,46.85533333333333,,53.580000000000005,91.18633333333334,,17.698333333333334,1
EE,Estonia,2021,GE10,ICT,1.85,11.756785714285714,70.32733333333333,,46.51,32.742000000000004,,27.035,5
EE,Estonia,2021,GE10,J,1.525,12.429999999999998,69.64166666666668,,46.946666666666665,34.840333333333334,,26.204999999999995,5
EE,Estonia,2021,GE10,J58-J60,1.775,10.425,54.67433333333334,,44.93,54.20833333333333,,27.30666666666667,1
EE,Estonia,2021,GE10,J61,3.7,12.4175,59.31133333333334,,48.806666666666665,45.46666666666667,,31.361666666666665,1
EE,Estonia,2021,GE10,J62_J63,1.24,12.871785714285716,73.98866666666666,,47.20666666666667,28.865999999999996,,25.583333333333332,5
EE,Estonia,2021,GE10,L,0.0,17.545714285714286,44.562666666666665,,16.493333333333332,29.878666666666664,,22.643333333333334,3
EE,Estonia,2021,GE10,L68,0.0,17.545714285714286,44.562666666666665,,16.493333333333332,29.878666666666664,,22.643333333333334,3
EE,Estonia,2021,GE10,L_M,1.41,11.388928571428574,52.426,,34.09333333333333,24.772000000000002,,25.449999999999996,5
EE,Estonia,2021,GE10,M,1.88,9.639642857142857,55.04933333333334,,39.93666666666667,23.804,,25.663333333333334,5
EE,Estonia,2021,GE10,M69-M71,1.88,8.728214285714285,52.001999999999995,,35.21333333333333,22.153999999999996,,26.761666666666667,5
EE,Estonia,2021,GE10,M72,5.68,14.057142857142859,41.62466666666667,,38.406666666666666,32.348,,12.098333333333334,0
EE,Estonia,2021,GE10,M73-M75,1.08,12.287142857142857,65.08000000000001,,51.86333333333334,26.81733333333333,,31.064999999999998,5
EE,Estonia,2021,GE10,N,1.125,13.046428571428573,37.95133333333333,,20.75,27.00133333333333,,20.08833333333333,3
EE,Estonia,2021,GE10,N77-N82_X_N79,0.8999999999999999,12.371071428571428,37.73566666666667,,19.31,24.723333333333333,,18.596666666666668,3
EE,Estonia,2021,GE10,N79,4.88,18.997500000000002,41.779333333333334,,46.03333333333333,58.06999999999999,,35.74666666666667,1
EE,Estonia,2023,GE10,C,0.75,9.568928571428573,42.71333333333333,28.747222222222224,21.77,28.529666666666664,,22.663333333333334,3
EE,Estonia,2023,GE10,C-E,0.705,9.841428571428569,43.34166666666667,29.705555555555552,21.939999999999998,28.118000000000002,,23.051666666666666,3
EE,Estonia,2023,GE10,C-F,0.46,9.615714285714287,42.19133333333333,28.481666666666666,20.306666666666665,24.764999999999997,,23.453333333333333,3
EE,Estonia,2023,GE10,C10-C12,0.0,13.548928571428574,45.32666666666667,30.708888888888893,28.10666666666667,46.42066666666666,,19.685,3
EE,Estonia,2023,GE10,C10-C18,0.305,13.735357142857142,43.30800000000001,28.569444444444446,23.156666666666666,35.60733333333333,,21.630000000000003,3
EE,Estonia,2023,GE10,C10-S951_X_K,1.29,10.76,44.974,32.45333333333333,26.463333333333335,31.181333333333335,,24.486666666666665,3
EE,Estonia,2023,GE10,C13-C15,0.65,7.277857142857143,32.538,23.191666666666666,19.403333333333332,36.08233333333333,,15.839999999999998,3
EE,Estonia,2023,GE10,C16-C18,0.32,14.783928571428573,47.09866666666667,29.74888888888889,21.993333333333336,29.508000000000003,,25.840000000000003,3
EE,Estonia,2023,GE10,C19,0.0,0.0,44.44466666666666,0.0,22.223333333333333,0.0,,19.44333333333333,3
EE,Estonia,2023,GE10,C19-C23,2.44,6.991785714285716,43.99066666666666,33.65333333333333,25.923333333333332,30.656666666666673,,18.703333333333333,3
EE,Estonia,2023,GE10,C20,0.0,8.134642857142858,56.986000000000004,29.200000000000003,35.88333333333333,40.26133333333333,,29.02333333333333,5
EE,Estonia,2023,GE10,C21,0.0,0.0,32.22266666666667,35.187777777777775,16.666666666666668,0.0,,0.0,3
EE,Estonia,2023,GE10,C22_C23,3.12,7.4399999999999995,41.74666666666667,34.93,24.2,29.30066666666667,,17.201666666666664,3
EE,Estonia,2023,GE10,C24_C25,0.0,3.5475000000000003,42.12566666666667,26.487222222222226,15.44,16.235000000000003,,37.04666666666667,3
EE,Estonia,2023,GE10,C26,4.65,11.593928571428572,49.97599999999999,45.67222222222222,34.78,32.42266666666667,,23.955,5
EE,Estonia,2023,GE10,C26-C33,1.1949999999999998,7.273214285714287,42.08733333333333,28.594444444444445,22.313333333333333,23.412333333333333,,23.66333333333333,3
EE,Estonia,2023,GE10,C27,1.74,13.317857142857141,48.714,35.57,25.06,18.451999999999998,,34.485,5
EE,Estonia,2023,GE10,C27_C28,0.75,10.5125,47.22533333333333,29.346666666666668,24.040000000000003,20.208,,34.24166666666667,5
EE,Estonia,2023,GE10,C28,0.0,9.085714285714285,46.12266666666667,28.21666666666667,23.269999999999996,20.90333333333333,,37.545,5
EE,Estonia,2023,GE10,C29_C30,1.79,3.789285714285714,50.351333333333336,34.22333333333333,30.536666666666665,32.062666666666665,,19.246666666666666,5
EE,Estonia,2023,GE10,C31-C33,0.745,4.454642857142858,36.37566666666667,23.86833333333333,17.786666666666665,21.291999999999994,,20.888333333333335,3
EE,Estonia,2023,GE10,D,0.0,19.16785714285714,53.30333333333334,45.51388888888889,28.696666666666662,19.125333333333334,,29.351666666666667,5
EE,Estonia,2023,GE10,D35,0.0,19.16785714285714,53.30333333333334,45.51388888888889,28.696666666666662,19.125333333333334,,29.351666666666667,5
EE,Estonia,2023,GE10,D_E,0.0,15.458928571428572,52.690999999999995,41.82388888888889,24.52333333333333,21.407,,27.881666666666664,5
EE,Estonia,2023,GE10,E,0.0,13.595,52.31333333333333,39.76222222222222,21.836666666666662,22.95733333333333,,21.558333333333334,5
EE,Estonia,2023,GE10,F,0.0,14.335714285714285,39.98433333333334,25.789444444444445,17.233333333333334,16.80833333333333,,24.131666666666668,3
EE,Estonia,2023,GE10,G,1.165,9.685357142857143,45.80433333333333,37.50277777777777,35.08,44.131,,24.793333333333333,5
EE,Estonia,2023,GE10,G45,3.075,19.64392857142857,42.14766666666667,38.79555555555555,27.38,34.16166666666666,,27.46666666666667,5
EE,Estonia,2023,GE10,G45-S951_X_K,1.9,11.363928571428572,46.977999999999994,35.192777777777785,30.966666666666665,35.32299999999999,,25.04,5
EE,Estonia,2023,GE10,G46,0.415,9.040357142857143,51.22966666666666,37.17777777777778,38.86000000000001,45.02366666666667,,23.643333333333334,5
EE,Estonia,2023,GE10,G47,1.1150000000000002,8.02,41.741,37.19888888888889,34.52333333333333,47.62666666666666,,24.288333333333334,1
EE,Estonia,2023,GE10,H,1.32,12.945000000000002,42.132,28.795555555555552,19.69666666666667,26.11833333333334,,20.615,3
EE,Estonia,2023,GE10,I,0.265,11.177142857142858,33.324333333333335,23.48222222222222,21.913333333333338,43.82,,13.445,3
EE,Estonia,2023,GE10,I55,0.0,0.0,51.90599999999999,39.305555555555564,48.81333333333333,89.59400000000001,,24.78333333333333,1
EE,Estonia,2023,GE10,ICT,4.915,7.054285714285714,69.755,52.70777777777778,47.71333333333334,37.16,,36.50666666666667,2
EE,Estonia,2023,GE10,J,4.76,7.810357142857143,69.38733333333333,52.798333333333325,48.50333333333333,38.99633333333334,,35.73833333333333,2
EE,Estonia,2023,GE10,J58-J60,1.69,16.361071428571428,57.583333333333336,44.00222222222222,48.056666666666665,52.95933333333333,,29.67,1
EE,Estonia,2023,GE10,J61,4.17,15.861071428571426,52.306000000000004,49.05222222222222,41.86333333333334,38.571333333333335,,25.485,5
EE,Estonia,2023,GE10,J62_J63,5.42,6.221428571428571,73.00066666666666,54.98777777777777,49.120000000000005,36.27499999999999,,37.855000000000004,2
EE,Estonia,2023,GE10,L,0.0,0.0,49.269333333333336,36.77055555555555,21.156666666666666,18.528,,24.905,3
EE,Estonia,2023,GE10,L68,0.0,0.0,49.269333333333336,36.77055555555555,21.156666666666666,18.528,,24.905,3
EE,Estonia,2023,GE10,L_M,1.83,17.5325,56.487,36.425000000000004,37.18333333333333,21.984333333333332,,24.073333333333334,5
EE,Estonia,2023,GE10,M,2.29,18.25642857142857,58.404999999999994,36.37,41.376666666666665,22.672000000000004,,23.563333333333336,5
EE,Estonia,2023,GE10,M69-M71,1.58,19.26142857142857,60.032,34.25222222222222,39.03,19.925333333333334,,25.343333333333334,5
EE,Estonia,2023,GE10,M72,0.0,0.0,58.09533333333333,40.147777777777776,44.02333333333333,26.203999999999997,,29.79,5
EE,Estonia,2023,GE10,M73-M75,4.575,18.948928571428574,54.40766666666667,41.06666666666666,46.56,27.871,,18.738333333333333,5
EE,Estonia,2023,GE10,N,4.43,11.029285714285711,38.477,34.00055555555556,21.44333333333333,25.184333333333335,,30.131666666666668,3
EE,Estonia,2023,GE10,N77-N82_X_N79,4.63,10.776785714285714,37.66566666666667,33.49666666666666,20.060000000000002,23.345333333333333,,29.686666666666667,3
EE,Estonia,2023,GE10,N79,0.0,14.37857142857143,56.098,46.1311111111111,52.34,59.30333333333334,,27.340000000000003,1
EE,Estonia,2024,GE10,C,1.93,13.797142857142859,,,33.02,30.43233333333334,15.252999999999997,6.016666666666667,0
EE,Estonia,2024,GE10,C-E,1.87,13.619285714285713,,,33.67333333333333,29.855333333333334,16.534,6.053333333333334,0
EE,Estonia,2024,GE10,C-F,1.41,13.826785714285714,,,30.073333333333338,27.19066666666667,15.684000000000001,8.22,0
EE,Estonia,2024,GE10,C10-C12,3.88,15.465,,,34.263333333333335,44.842666666666666,13.312999999999999,0.0,0
EE,Estonia,2024,GE10,C10-C18,1.93,14.117500000000001,,,31.233333333333334,35.724333333333334,11.792,3.2633333333333336,0
EE,Estonia,2024,GE10,C10-S951_X_K,2.87,14.895714285714286,,,36.193333333333335,33.134,21.896,10.006666666666666,0
EE,Estonia,2024,GE10,C13-C15,0.0,17.333571428571428,,,32.99,40.855333333333334,6.455,0.0,0
EE,Estonia,2024,GE10,C16-C18,1.605,11.272857142857143,,,28.496666666666666,28.103999999999996,15.645,6.53,0
EE,Estonia,2024,GE10,C19,0.0,23.21357142857143,,,55.55666666666667,0.0,0.0,55.553333333333335,5
EE,Estonia,2024,GE10,C19-C23,3.2199999999999998,15.232857142857142,,,43.913333333333334,37.63633333333334,4.65,4.05,0
EE,Estonia,2024,GE10,C20,3.23,12.177857142857144,,,46.50666666666666,46.04133333333334,21.291,6.993333333333333,0
EE,Estonia,2024,GE10,C21,0.0,0.0,,,61.10999999999999,0.0,0.0,0.0,0
EE,Estonia,2024,GE10,C22_C23,3.4400000000000004,16.26964285714286,,,42.26,36.85633333333333,1.9780000000000002,1.7066666666666668,0
EE,Estonia,2024,GE10,C24_C25,0.665,9.750357142857142,,,27.413333333333338,23.366333333333333,6.792,5.43,0
EE,Estonia,2024,GE10,C26,14.53,28.076785714285716,,,46.51,31.826000000000004,40.187000000000005,12.06,4
EE,Estonia,2024,GE10,C26-C33,2.3049999999999997,15.780714285714284,,,35.31,24.544000000000004,26.083000000000006,11.356666666666667,0
EE,Estonia,2024,GE10,C27,1.69,7.835714285714286,,,48.22,23.526,27.881,19.253333333333334,5
EE,Estonia,2024,GE10,C27_C28,0.72,11.848214285714286,,,39.696666666666665,22.437333333333335,27.981,21.033333333333335,5
EE,Estonia,2024,GE10,C28,0.0,14.112857142857141,,,33.336666666666666,21.544666666666664,28.868000000000002,26.53333333333333,5
EE,Estonia,2024,GE10,C29_C30,1.8250000000000002,11.823571428571428,,,42.04333333333333,28.462666666666667,28.904999999999994,0.0,0
EE,Estonia,2024,GE10,C31-C33,1.21,16.767857142857142,,,29.463333333333335,23.350666666666665,0.0,7.050000000000001,0
EE,Estonia,2024,GE10,D,0.0,16.58535714285714,,,43.656666666666666,21.427999999999997,28.57,4.803333333333334,0
EE,Estonia,2024,GE10,D35,0.0,16.58535714285714,,,43.656666666666666,21.427999999999997,28.57,4.803333333333334,0
EE,Estonia,2024,GE10,D_E,0.89,11.847857142857142,,,43.43333333333334,20.238666666666667,25.992,6.583333333333333,0
EE,Estonia,2024,GE10,E,1.43,5.821071428571429,,,43.303333333333335,21.04666666666667,23.601,17.62,5
EE,Estonia,2024,GE10,F,0.53,14.897142857142857,,,23.336666666666662,22.10833333333333,6.656000000000001,13.07,0
EE,Estonia,2024,GE10,G,1.91,15.096428571428572,,,43.47333333333333,44.75966666666666,17.901000000000003,7.53,0
EE,Estonia,2024,GE10,G45,1.22,17.055714285714284,,,35.31333333333333,36.428,17.907,2.873333333333333,0
EE,Estonia,2024,GE10,G45-S951_X_K,3.8899999999999997,15.5825,,,40.519999999999996,37.018,23.742999999999995,10.973333333333334,0
EE,Estonia,2024,GE10,G46,2.225,10.856071428571429,,,46.74666666666666,47.22066666666667,15.854,10.846666666666666,0
EE,Estonia,2024,GE10,G47,1.865,20.3525,,,43.51666666666667,46.02633333333333,19.982,4.89,0
EE,Estonia,2024,GE10,H,0.92,12.194642857142856,,,26.036666666666665,26.329000000000008,27.4,10.383333333333333,3
EE,Estonia,2024,GE10,I,0.725,15.0825,,,30.80666666666667,49.40599999999999,12.478000000000002,3.396666666666667,0
EE,Estonia,2024,GE10,I55,4.0,14.099999999999998,,,55.29333333333333,88.14333333333335,16.506999999999998,6.116666666666667,1
EE,Estonia,2024,GE10,ICT,16.009999999999998,13.7975,,,62.426666666666655,33.67366666666667,40.974999999999994,23.686666666666667,4
EE,Estonia,2024,GE10,J,15.030000000000001,13.054999999999998,,,62.28333333333333,34.233666666666664,40.437,22.26,4
EE,Estonia,2024,GE10,J58-J60,6.29,12.801785714285714,,,51.14333333333334,50.227999999999994,37.485,5.886666666666667,4
EE,Estonia,2024,GE10,J61,14.29,12.518571428571429,,,61.643333333333324,41.39066666666666,19.963,24.44666666666667,1
EE,Estonia,2024,GE10,J62_J63,16.595,13.206071428571429,,,64.24,30.755333333333333,43.045,25.25,4
EE,Estonia,2024,GE10,L,4.1,28.391785714285714,,,43.84666666666667,24.610666666666667,0.0,0.0,0
EE,Estonia,2024,GE10,L68,4.1,28.391785714285714,,,43.84666666666667,24.610666666666667,0.0,0.0,0
EE,Estonia,2024,GE10,L_M,5.44,21.300000000000004,,,54.44333333333333,23.782666666666664,16.4,8.943333333333333,0
EE,Estonia,2024,GE10,M,5.77,19.450714285714287,,,56.99666666666667,23.595999999999997,17.095,10.123333333333333,0
EE,Estonia,2024,GE10,M69-M71,5.87,21.000000000000004,,,57.35999999999999,19.184666666666665,6.428,13.18,0
EE,Estonia,2024,GE10,M72,9.82,18.549642857142857,,,64.43333333333334,32.27,35.567,12.846666666666666,4
EE,Estonia,2024,GE10,M73-M75,4.5,14.97892857142857,,,54.29333333333333,28.804666666666662,23.574,5.1066666666666665,0
EE,Estonia,2024,GE10,N,6.385,15.429285714285715,,,28.453333333333333,28.317666666666668,16.514,15.756666666666666,0
EE,Estonia,2024,GE10,N77-N82_X_N79,6.41,12.204285714285714,,,26.986666666666668,26.464999999999996,15.955999999999998,16.243333333333336,0
EE,Estonia,2024,GE10,N79,5.83,38.245000000000005,,,60.0,63.14266666666666,21.749000000000002,0.0,1
EE,Estonia,2025,GE10,C,2.6500000000000004,,46.926,51.6311111111111,34.49,27.547999999999995,,24.925,5
EE,Estonia,2025,GE10,C-E,2.54,,47.60933333333334,52.50111111111111,34.95666666666666,27.19066666666667,,25.008333333333336,5
EE,Estonia,2025,GE10,C-F,1.93,,46.20399999999999,51.64111111111111,32.46666666666666,24.567,,24.47833333333333,5
EE,Estonia,2025,GE10,C10-C12,0.52,,45.56333333333333,50.40555555555556,32.38666666666666,35.178,,25.756666666666668,5
EE,Estonia,2025,GE10,C10-C18,1.625,,44.794,53.87166666666667,30.94333333333334,31.13233333333333,,23.436666666666667,5
EE,Estonia,2025,GE10,C10-S951_X_K,3.365,,48.42733333333333,54.050000000000004,36.669999999999995,32.717666666666666,,26.453333333333333,5
EE,Estonia,2025,GE10,C13-C15,0.78,,35.876333333333335,51.61888888888888,22.526666666666667,36.85033333333333,,18.77,3
EE,Estonia,2025,GE10,C16-C18,2.69,,48.85733333333333,57.047777777777775,33.80666666666667,26.976,,24.325,5
EE,Estonia,2025,GE10,C19,0.0,,66.666,48.14555555555555,55.55666666666667,0.0,,16.665,5
EE,Estonia,2025,GE10,C19-C23,3.295,,50.935,59.29555555555555,44.629999999999995,33.206,,22.863333333333333,5
