DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,ES,2019,39.04,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,ES,2020,37.11,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,ES,2021,48.31,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,ES,2022,34.42,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,ES,2023,48.66,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,ES,2024,42.82,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,ES,2025,65.46,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,FR,2022,,bu,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,PT,2017,39.32,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,PT,2018,45.98,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,PT,2019,36.18,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,PT,2020,18.59,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,PT,2021,26.63,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,PT,2022,26.62,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,PT,2023,14.91,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,PT,2024,22.50,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,SK,2017,48.70,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,UK,2017,24.09,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,UK,2018,24.05,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,UK,2019,21.25,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_ETURN,UK,2020,24.63,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,ES,2017,1.10,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,ES,2018,0.73,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,ES,2019,0.78,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,ES,2020,1.72,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,ES,2021,1.83,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,ES,2022,1.85,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,ES,2023,3.35,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,ES,2024,2.61,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,ES,2025,3.69,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,FR,2022,,bu,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,PT,2017,1.58,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,PT,2018,2.09,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,PT,2019,1.65,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,PT,2020,0.66,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,PT,2021,0.79,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,PT,2022,0.74,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,PT,2023,0.54,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,PT,2024,1.27,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,SK,2017,1.94,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,UK,2017,1.12,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,UK,2018,1.18,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,UK,2019,1.42,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2BG,PC_TURN,UK,2020,0.97,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2C,PC_AWSVAL,ES,2017,35.75,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2C,PC_AWSVAL,ES,2018,51.98,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2C,PC_AWSVAL,ES,2019,53.89,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2C,PC_AWSVAL,ES,2020,55.32,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2C,PC_AWSVAL,ES,2021,44.88,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2C,PC_AWSVAL,ES,2022,57.40,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2C,PC_AWSVAL,ES,2023,45.11,,
ESTAT:ISOC_EC_EVALS(1.0),27/02/26 11:00:00,A,0-9,C10-S951_X_K,E_AWSVAL_B2C,PC_AWSVAL,ES,2024,49.15,,
